clip_id,AU01_r_mean,AU01_r_std,AU01_r_q95,AU02_r_mean,AU02_r_std,AU02_r_q95,AU04_r_mean,AU04_r_std,AU04_r_q95,AU05_r_mean,AU05_r_std,AU05_r_q95,AU06_r_mean,AU06_r_std,AU06_r_q95,AU07_r_mean,AU07_r_std,AU07_r_q95,AU09_r_mean,AU09_r_std,AU09_r_q95,AU12_r_mean,AU12_r_std,AU12_r_q95,label,source_id
Med15_S57,0.29525697727619343,0.4996131391975262,1.478313253012049,0.6964285714285714,1.4991155479920948,4.485714285714286,-0.05699718706047815,0.46314988552107494,1.1088888888888888,0.816003616636528,1.989186520182497,6.428571428571428,4.222573839662448,3.2139370925144704,10.133333333333336,1.2240173217854764,0.7790856813228687,2.5019736842105265,0.3239355581127733,0.6258906204178497,1.7545454545454555,2.5199866755496334,1.6158101400098208,4.530263157894737,0,Med15
Med15_S68,0.30155917788802267,0.477636475048338,1.3963855421686748,0.5521008403361344,1.1720670980055605,3.6714285714285695,0.089281045751634,0.4745002540153394,0.8566666666666667,0.5277310924369748,1.5666320627774524,4.01428571428571,0.19705882352941176,0.49163758637828886,1.516666666666666,0.3640866873065015,0.5663843561868974,1.4736842105263157,0.42620320855614974,0.8504627670115925,2.3636363636363638,0.338390092879257,0.5365415294038025,1.3105263157894738,1,Med15
Med15_S69,0.5556944760172767,0.8158977464456343,2.171686746987952,0.559299191374663,1.1905022458963594,3.4196428571428568,-0.029454926624737914,0.36618709202758565,0.45416666666666666,0.8315363881401617,1.6865439178123822,4.625,0.05345911949685535,0.43388071033365905,0.0,0.29605263157894735,0.48051414803130493,1.2269736842105263,0.17024013722126932,0.35253963192820664,0.8181818181818181,0.24851042701092352,0.42235200803030937,1.0526315789473684,1,Med15
Med15_S70,0.062184220753983686,0.0937305565390285,0.2578313253012048,0.14573732718894009,0.28785050252805355,0.7053571428571421,0.15125448028673835,0.3458523715944438,0.6233333333333329,0.1693548387096774,0.29386326029700005,0.8464285714285703,0.07258064516129033,0.3008351577104899,0.3958333333333316,0.10929541595925298,0.43085144541632037,0.8993421052631572,0.4156891495601173,0.8056603864687611,2.4068181818181817,0.028862478777589136,0.22424609312435034,0.6539473684210524,0,Med15
Med15_S71,0.31899691790417484,0.525285524197804,1.4849397590361448,0.4401993355481727,0.8998039312315863,2.6607142857142856,-0.19890180878552965,0.22259742796450688,0.14027777777777775,1.0290697674418605,2.374771813312456,7.392857142857142,0.05135658914728682,0.24923694157884305,0.0,0.1246940024479804,0.3978910447116551,1.013157894736842,0.2299154334038055,0.39264969098791086,1.0454545454545454,0.26070991432068547,0.34379501499387416,0.9144736842105263,0,Med15
Med15_S72,0.733240654927402,1.0013136534757179,2.3843373493975903,0.4865689865689865,1.0687746945154022,3.5857142857142845,0.13641975308641976,0.47087335211456965,0.8122222222222221,0.39377289377289376,0.7815955293389953,2.2285714285714238,0.032051282051282055,0.11042745764129477,0.28333333333333144,-0.06747638326585695,0.08852819373172774,0.14473684210526316,0.16511266511266512,0.26649075589327786,0.7272727272727273,0.37404408457040034,0.3189839383655582,0.8736842105263154,0,Med15
Med15_S73,0.33412286918572126,0.5022449622359835,1.4975903614457828,0.49137549756744797,1.0680610419662708,3.174999999999999,0.08331613347093224,0.4525690493520421,0.7999999999999998,0.5342768686421937,1.1876923771896608,3.399999999999993,0.28921568627450983,0.7471834418983296,2.0833333333333335,0.10139318885448917,0.3116928236388609,0.7092105263157892,0.48015761328454826,0.8918302407434712,2.545454545454546,0.18478083754277333,0.32659290864997265,1.023684210526315,0,Med15
Med15_S81,0.4995065586578396,0.7896794619608639,2.1867469879518064,0.27937591418820085,0.542547625751411,1.5499999999999992,-0.06425862722791047,0.41849648342087226,0.661111111111111,0.6725987323256948,1.5733021285607922,4.128571428571425,0.13253697383390217,0.3396537360950447,0.9166666666666667,0.14123405784084786,0.37531627233153364,0.9105263157894729,0.5069810735339746,0.9444032464545302,2.6545454545454534,0.6313993174061433,0.6030097907618307,1.6526315789473671,0,Med15
Med15_S82,0.35108658934804643,0.5313309219415207,1.3837349397590362,0.5754339118825099,1.2113165172106701,3.464285714285714,-0.07806334371754929,0.42398569806560693,0.6130555555555555,0.579105473965287,1.4585595620039566,3.5285714285714262,0.17912772585669784,0.5734182774444633,1.3333333333333335,0.001906050172159371,0.16829212054773326,0.39934210526315783,0.7457519116397621,1.653416945584086,4.613636363636361,0.4878258730939498,0.5381460183648878,1.5092105263157891,1,Med15
Med15_S98,0.4634889367355353,0.6558201164250709,1.7831325301204821,0.6431966322650733,1.3799506269877602,4.142857142857142,0.21866286438529783,0.4884814974893062,1.0055555555555555,0.6666214014122759,1.570088412973407,4.75,0.4036755386565273,1.2107827758485457,2.625,0.36199219531719035,0.6166311300288762,1.6809210526315788,0.48453162806774974,0.9237435717498642,2.7954545454545454,0.20872523514108465,0.44272771571482517,1.25,1,Med15
Med15_S99,0.10068846815834769,0.17081611494193302,0.47590361445783114,0.19659863945578232,0.3876441029950386,1.2714285714285711,0.5786243386243386,0.2200195063769597,0.9655555555555555,0.10068027210884353,0.17738485942476448,0.5,0.5515873015873016,0.8288646976537769,2.15,0.2167919799498747,0.5444775562966083,1.647368421052631,0.15974025974025974,0.28394151916302146,0.7727272727272728,0.2769423558897243,0.25825635738250297,0.7368421052631579,0,Med15
