clip_id,AU01_r_mean,AU01_r_std,AU01_r_q95,AU02_r_mean,AU02_r_std,AU02_r_q95,AU04_r_mean,AU04_r_std,AU04_r_q95,AU05_r_mean,AU05_r_std,AU05_r_q95,AU06_r_mean,AU06_r_std,AU06_r_q95,AU07_r_mean,AU07_r_std,AU07_r_q95,AU09_r_mean,AU09_r_std,AU09_r_q95,AU12_r_mean,AU12_r_std,AU12_r_q95,label,source_id
Pol2_S52,0.25715447154471544,0.3640290547526882,1.0319999999999994,0.1375067750677507,0.3041939912769049,0.7959999999999997,0.3861517615176152,0.44049297822142147,1.24,0.09802168021680217,0.22846401002459227,0.6759999999999997,0.37626016260162604,0.42262456044108104,1.1159999999999997,0.5606775067750677,0.7099305895023529,2.03,0.1016260162601626,0.20557068226834166,0.5899999999999983,0.17615176151761516,0.22590479611078648,0.6659999999999997,1,Pol2
Pol2_S54,0.40884684684684686,0.7064926615570064,2.0959999999999988,0.18419819819819822,0.388374652100082,1.1259999999999992,0.6421801801801802,0.544381976584062,1.7559999999999991,0.06834234234234234,0.16140669396688417,0.42299999999999954,0.7894054054054054,0.626338139756545,2.09,1.6311531531531531,1.011289220774215,3.0129999999999995,0.059891891891891896,0.12585299941286945,0.32,0.3751891891891892,0.47181815765200835,1.3929999999999993,1,Pol2
Pol2_S81,0.1917361111111111,0.2716624032585507,0.7754999999999999,0.09631944444444444,0.19523250090463784,0.5669999999999998,0.4207638888888889,0.3869426148905509,1.2154999999999998,0.04819444444444445,0.09350706026055103,0.2469999999999999,1.2605555555555557,0.5482850284445786,1.9785,2.5870138888888885,0.8877819298963598,3.6039999999999996,0.08201388888888889,0.15636419680832325,0.44,0.455625,0.4080753371244466,1.311499999999999,1,Pol2
Pol2_S9,0.28204545454545454,0.394467949810092,1.063,0.07420454545454545,0.13893454665763813,0.4029999999999998,1.0503409090909093,0.5160892929592806,2.031999999999999,0.04954545454545455,0.10494562457307302,0.3024999999999996,0.5920454545454545,0.40681594892646544,1.351499999999999,1.7159090909090908,1.0853005689549216,3.097999999999999,0.047840909090909094,0.08997380031982447,0.26949999999999974,0.15738636363636363,0.21709415467907073,0.6729999999999998,0,Pol2
Pol2_S90,0.2738983050847457,0.39775656506703844,1.1539999999999997,0.13305084745762713,0.3166726204397999,0.8639999999999985,0.3638418079096046,0.3476233232006687,1.06,0.03706214689265537,0.07609325604690081,0.19799999999999954,1.3789265536723163,0.47908112833791816,2.1379999999999995,2.195367231638418,0.7321070196619583,3.2119999999999997,0.07062146892655367,0.13012301082267222,0.42,0.7101129943502825,0.612031814291698,1.889999999999999,0,Pol2
Pol2_S91,0.25166666666666665,0.3755665369992999,1.1354999999999997,0.23166666666666666,0.4508759806067997,1.3909999999999996,0.45666666666666667,0.30550577860431116,1.06,0.04613333333333333,0.09766939624042259,0.20549999999999982,0.8615333333333333,0.48884432496370156,1.7454999999999998,2.2356,0.6600126905430321,3.08,0.12033333333333333,0.22122725619017147,0.578999999999997,0.6094666666666667,0.49697445232524984,1.6364999999999994,0,Pol2
Pol2_S93,0.37333333333333335,0.5691680351638276,1.6189999999999998,0.08600000000000001,0.17516015837250518,0.43,0.7714666666666666,0.49752004803645683,1.628,0.07106666666666667,0.17665490356894983,0.583,0.4236,0.4338938716920209,1.3439999999999999,0.8890666666666668,0.8608499466403136,2.4029999999999996,0.0408,0.06075560256670363,0.17,0.12866666666666668,0.22506055241257242,0.5199999999999995,0,Pol2
Pol9_S101,0.1354054054054054,0.18676477473303443,0.5719999999999998,0.10432432432432433,0.23189485812588695,0.6779999999999992,1.1154054054054054,0.3487724074410018,1.7559999999999987,0.05432432432432432,0.11146849431666878,0.31999999999999956,1.2245945945945946,0.4118966604123647,1.67,1.928918918918919,0.7833183820693139,2.694,0.03783783783783783,0.07200058391488282,0.13999999999999957,1.2191891891891893,0.39035865544378534,1.7139999999999997,1,Pol9
Pol9_S104,0.342625,0.4560018860989352,1.26,0.1013125,0.20573268934568675,0.6309999999999997,1.7801874999999998,0.5838534664477198,2.5814999999999997,0.027187499999999996,0.05582060072597576,0.17,0.2385,0.29822999861763017,0.95,0.7761250000000001,0.645339350542403,1.9,0.0931875,0.1659103792136514,0.43,0.252,0.29940570065532424,0.9704999999999998,1,Pol9
Pol9_S15,0.14551948051948052,0.20466788722824467,0.6234999999999999,0.06305194805194805,0.13455483573513694,0.27349999999999997,1.816883116883117,0.7319313867272644,2.824,0.07110389610389611,0.17298819971207033,0.45349999999999996,0.26941558441558444,0.35808173933212567,1.0,0.4662987012987013,0.6246012597840261,1.7049999999999994,0.12935064935064935,0.2336543319299707,0.6939999999999998,0.2255844155844156,0.21580972923541414,0.6304999999999998,0,Pol9
Pol9_S17,0.3519095477386935,0.5067677050963114,1.4,0.0814070351758794,0.1724453658196722,0.44299999999999984,1.1253266331658291,0.9024516377227676,2.4219999999999997,0.04155778894472362,0.10468850103823248,0.2,0.7347236180904523,0.672166555083412,1.77,0.9374874371859296,0.7190458876022742,2.3019999999999996,0.07979899497487437,0.15048057627936126,0.47,0.8179899497487437,0.5855438462302189,2.0119999999999996,0,Pol9
Pol9_S4,0.33405633802816903,0.5004279492697035,1.3190000000000004,0.07059154929577464,0.13840062798516825,0.4,0.8607323943661972,0.5038619485664477,1.56,0.09974647887323945,0.24375752738253179,0.8220000000000005,0.3946478873239436,0.3926465000117952,1.0930000000000002,0.5375492957746479,0.5467463284781204,1.5630000000000002,0.09405633802816901,0.17948576004797254,0.5230000000000001,0.2423661971830986,0.23857162277422014,0.6890000000000004,1,Pol9
Pol9_S42,0.07526315789473684,0.0929323160301687,0.25,0.030789473684210523,0.05658677044066656,0.1404999999999999,0.8915789473684211,0.39680157963251866,1.3515000000000001,0.03368421052631579,0.0808542583622275,0.19149999999999998,0.003157894736842105,0.010931052509323753,0.04,0.22947368421052633,0.15104943469339724,0.55,0.04052631578947369,0.0942953201217884,0.2619999999999999,0.030526315789473683,0.04311815121776584,0.12449999999999996,0,Pol9
Pol9_S52,0.13896103896103895,0.18939366142608904,0.5420000000000001,0.08090909090909092,0.14182255238020627,0.41000000000000014,1.3841558441558441,0.5158318541044337,2.144,0.04636363636363637,0.10658464749362224,0.30200000000000005,0.2809090909090909,0.302573096075807,0.9,0.6924675324675325,0.6419012791866541,1.9740000000000004,0.09948051948051949,0.16139112432303365,0.45400000000000007,0.06441558441558441,0.11542249058514398,0.38,1,Pol9
Pol9_S53,0.24486111111111108,0.38173803072284596,1.0170000000000008,0.08458333333333333,0.19010699359593403,0.5470000000000002,1.1715277777777777,0.6337206469513652,2.5620000000000007,0.052083333333333336,0.109517990032894,0.3225000000000001,0.2723611111111111,0.24344645740138277,0.6945,0.9712500000000001,0.49496603240973674,1.679,0.18888888888888888,0.34244175224061296,0.9145000000000001,0.22097222222222224,0.1797428501367269,0.61,1,Pol9
Pol9_S55,0.0970967741935484,0.19836319464368213,0.485,0.10064516129032258,0.2254467488324899,0.665,1.1316129032258064,0.3307778385784388,1.5,0.016129032258064516,0.02445096035671383,0.07,0.3496774193548387,0.2191572323084919,0.675,1.5974193548387094,0.22593461800464124,1.815,0.17451612903225808,0.306124579321093,0.735,0.3251612903225806,0.18362772063320462,0.505,0,Pol9
Pol9_S65,0.41866050808314087,0.543766917775745,1.3979999999999995,0.08279445727482679,0.20137558599759253,0.48399999999999976,1.4526789838337182,0.6340060250231316,2.549999999999999,0.10526558891454965,0.3089393236351373,0.8879999999999996,0.2120323325635104,0.23851591465723626,0.71,0.757690531177829,0.5062664961445377,1.67,0.10053117782909932,0.18900064808028275,0.5779999999999995,0.24591224018475752,0.2542493702654673,0.7779999999999996,1,Pol9
Pol9_S69,0.3738934426229508,0.5119534171738686,1.5485,0.11426229508196721,0.2546567706460271,0.744499999999999,1.1447540983606557,0.6492765370688154,2.154499999999999,0.0996311475409836,0.2393601450238495,0.7885,0.24225409836065573,0.243195972103429,0.7585,1.1378688524590164,0.46916216278906836,1.8,0.1090983606557377,0.21469474587601473,0.5969999999999999,0.3542622950819672,0.36706917981494924,1.067,1,Pol9
Pol9_S71,0.4200442477876106,0.5635920492993418,1.4575,0.10168141592920354,0.1900732146884096,0.54,0.8695575221238938,0.7312277521849047,2.2625,0.1492920353982301,0.34457372522300783,0.9775,0.5013716814159292,0.40314802783847165,1.17,1.165,0.6274840414084026,1.9525,0.12451327433628319,0.22792977924670854,0.6575,0.5174778761061947,0.4329837686943961,1.1475,1,Pol9
Pol9_S78,0.08272727272727273,0.15029705434723112,0.45799999999999996,0.044848484848484846,0.062205366133136576,0.16399999999999992,1.5872727272727274,0.2835960235007792,2.11,0.013636363636363637,0.025472801894641198,0.08,0.6372727272727273,0.2111911564091985,0.884,0.9430303030303031,0.22887612436213242,1.384,0.029393939393939396,0.04676666774660359,0.1,0.7000000000000001,0.09270248108869578,0.874,1,Pol9
Pol9_S8,0.1383125,0.18250259539810387,0.5214999999999995,0.12593749999999998,0.22637781319770742,0.63,1.9911874999999999,0.45353589426851004,2.7405,0.083125,0.21098507354280216,0.43749999999999745,0.138875,0.18066608937223563,0.4904999999999998,0.16412500000000002,0.22506012474098486,0.6704999999999999,0.098375,0.19242212342894896,0.5709999999999996,0.0043749999999999995,0.0266750183462652,0.0,1,Pol9
Pol9_S84,0.14857142857142858,0.19094834338446054,0.505,0.05285714285714286,0.09970273276412697,0.315,1.0908791208791209,0.5943953946876485,1.83,0.042417582417582415,0.09772228972780933,0.275,0.1575824175824176,0.25041006662113546,0.75,0.26263736263736265,0.3023384239366915,0.91,0.07604395604395604,0.13347391855822222,0.375,0.22175824175824174,0.26733081215184135,0.69,1,Pol9
Pol9_S97,0.2000568181818182,0.2897831645688418,0.7625,0.08011363636363636,0.1716474414485813,0.3525,1.5378409090909093,1.1120127942364035,2.8975,0.041477272727272724,0.09147102301793747,0.275,0.07028409090909092,0.16445035369730532,0.52,0.30125,0.4709572319072235,1.1925,0.12142045454545455,0.2576236999563914,0.5925,0.4215909090909091,0.22162200181460245,0.7825,0,Pol9
Tech10_S113,0.6426053639846743,0.9815467157511588,3.08,0.08773946360153256,0.19019591400938404,0.59,1.2440229885057472,0.6865506756523705,2.42,0.08911877394636016,0.1999451590004663,0.6,0.031187739463601535,0.09472494190197142,0.2,0.8897701149425287,0.42226398144587857,1.57,0.2706513409961686,0.5157876324762961,1.45,0.00022988505747126436,0.0021359621292304383,0.0,1,Tech10
Tech10_S118,0.40261176470588234,0.7199780541420489,2.1879999999999997,0.13028235294117646,0.29832538158248856,0.89,1.3437176470588237,0.5718253751902161,2.21,0.1151764705882353,0.2706143071211238,0.7279999999999995,0.1783764705882353,0.24545289178693824,0.7579999999999996,1.275364705882353,0.5392993543132684,2.2179999999999995,0.18249411764705883,0.352752506360505,1.05,0.0003529411764705882,0.002498612267447886,0.0,1,Tech10
